System,PC1,PC2
T110A_D111A,47.928420,-23.569900
T110A_D111A,45.853210,-28.383950
T110A_D111A,51.462880,24.524110
T110A_D111A,46.397850,-26.733770
T110A_D111A,48.244290,6.718380
T110A_D111A,47.496030,-11.996010
T110A_D111A,47.003720,-21.585890
T110A_D111A,47.456340,-12.391630
T110A_D111A,48.782310,3.469750
T110A_D111A,47.521990,-12.440450
T110A_D111A,47.531310,-14.300680
T110A_D111A,47.066860,-20.228280
T110A_D111A,47.172740,-20.846040
T110A_D111A,47.018090,-23.622040
T110A_D111A,47.829290,-18.453990
T110A_D111A,47.645910,-18.369860
T110A_D111A,47.989220,-16.076160
T110A_D111A,47.430180,-15.036960
T110A_D111A,48.682040,-4.850320
T110A_D111A,-13.644460,-1.540790
T110A_D111A,48.721190,-9.897400
T110A_D111A,-14.077600,-1.823110
T110A_D111A,48.788380,-8.891660
T110A_D111A,48.995910,-3.466010
T110A_D111A,-14.713890,-1.792310
T110A_D111A,-14.559180,-2.052280
T110A_D111A,-14.159540,-1.951850
T110A_D111A,-14.013090,-1.481140
T110A_D111A,-14.364010,-0.557990
T110A_D111A,-14.271520,-0.855480
T110A_D111A,-14.200510,-0.944240
T110A_D111A,46.256420,-28.256400
T110A_D111A,-14.097430,-0.952380
T110A_D111A,-14.446170,-1.133800
T110A_D111A,-14.172690,-0.970520
T110A_D111A,-13.712170,-0.408380
T110A_D111A,46.871330,-20.769370
T110A_D111A,-14.111390,-0.245560
T110A_D111A,-14.428410,-0.291570
T110A_D111A,-14.057720,-0.025520
T110A_D111A,-14.231070,0.030360
T110A_D111A,47.350170,-23.122310
T110A_D111A,47.018510,-16.936120
T110A_D111A,46.419760,-21.955960
T110A_D111A,-14.096270,-1.270710
T110A_D111A,-14.514690,-1.465940
T110A_D111A,-14.086420,-0.917340
T110A_D111A,-14.084910,-0.740710
T110A_D111A,-14.072470,-1.079780
T110A_D111A,-14.057470,-1.137200
T110A_D111A,-14.352430,-1.084070
T110A_D111A,-14.128030,-0.928200
T110A_D111A,-13.729340,-1.401260
T110A_D111A,-14.309540,-0.705790
T110A_D111A,-14.418330,-0.179410
T110A_D111A,-14.130890,0.301790
T110A_D111A,-14.030040,0.077550
T110A_D111A,-13.844910,-0.188550
T110A_D111A,-13.961380,-0.689240
T110A_D111A,46.821000,-24.044050
T110A_D111A,46.838290,-22.431040
T110A_D111A,-13.982900,0.023180
T110A_D111A,-13.669020,-0.941800
T110A_D111A,47.476360,-24.716420
T110A_D111A,47.709040,-19.004420
T110A_D111A,-13.864420,-1.447730
T110A_D111A,-13.796250,-1.012980
T110A_D111A,-13.772430,-0.897140
T110A_D111A,-13.699070,-1.869050
T110A_D111A,-14.084700,-0.898590
T110A_D111A,-14.331380,-0.579020
T110A_D111A,-14.649530,-0.496910
T110A_D111A,-14.288440,0.085000
T110A_D111A,-14.612720,-0.751210
T110A_D111A,-14.114670,-0.146880
T110A_D111A,-14.145260,0.053760
T110A_D111A,-14.429220,0.016120
T110A_D111A,-14.554670,-0.431820
T110A_D111A,-14.124330,-0.560510
T110A_D111A,-14.037030,-0.762940
T110A_D111A,-13.878240,-0.504880
T110A_D111A,-13.571770,-0.453400
T110A_D111A,-13.506460,0.361340
T110A_D111A,-13.622010,-0.765270
T110A_D111A,-13.727580,-1.238110
T110A_D111A,-13.922050,-0.474460
T110A_D111A,-14.290390,-0.427060
T110A_D111A,-13.963200,-0.670870
T110A_D111A,-14.018090,-0.938070
T110A_D111A,-13.869310,-0.685170
T110A_D111A,-14.296100,-0.491410
T110A_D111A,-13.998950,-1.275000
T110A_D111A,-13.827960,-1.781870
T110A_D111A,-14.023370,-1.329750
T110A_D111A,-13.693420,-1.071330
T110A_D111A,-13.986370,-1.148610
T110A_D111A,-13.138680,-0.658840
T110A_D111A,-13.846380,-0.560280
T110A_D111A,-13.437030,-0.899530
T110A_D111A,-13.608970,-0.810360
T110A_D111A,-13.569650,-0.532450
T110A_D111A,-13.819560,-1.092480
T110A_D111A,-13.823500,-1.503730
T110A_D111A,-13.512560,-0.980150
T110A_D111A,-14.252310,-1.879820
T110A_D111A,-13.458610,-0.726110
T110A_D111A,-13.343530,-0.705090
T110A_D111A,-13.293280,-0.421550
T110A_D111A,-12.176620,-0.374490
T110A_D111A,-12.594210,-0.525850
T110A_D111A,-13.124140,-2.012810
T110A_D111A,-12.952090,-1.488280
T110A_D111A,-12.810790,-0.963770
T110A_D111A,-12.455180,-1.533140
T110A_D111A,-13.017340,-1.309440
T110A_D111A,-13.584420,-1.176970
T110A_D111A,-13.121520,-1.480210
T110A_D111A,-12.897820,-1.828700
T110A_D111A,-13.020330,-1.390440
T110A_D111A,-13.381730,-1.308800
T110A_D111A,-13.001680,-0.978690
T110A_D111A,-12.832310,-1.277210
T110A_D111A,-12.360960,-1.603860
T110A_D111A,-12.702260,-0.772550
T110A_D111A,-12.009310,-1.770850
T110A_D111A,-13.175700,-0.964020
T110A_D111A,-12.596730,-1.401320
T110A_D111A,-12.621920,-0.917120
T110A_D111A,-12.916660,-1.470610
T110A_D111A,-12.202290,-0.958670
T110A_D111A,-12.191680,-0.841340
T110A_D111A,-12.439140,-1.564200
T110A_D111A,-12.301970,-1.866790
T110A_D111A,-12.305290,-0.842630
T110A_D111A,-12.885370,-1.164530
T110A_D111A,-12.323020,-0.866940
T110A_D111A,-12.345370,-1.796460
T110A_D111A,-12.400200,-1.960360
T110A_D111A,-12.628810,-2.396000
T110A_D111A,-12.526010,-1.963010
T110A_D111A,-12.976690,-1.684180
T110A_D111A,-12.508420,-2.027730
T110A_D111A,-12.373460,-1.705680
T110A_D111A,-12.751340,-1.620680
T110A_D111A,-12.114960,-1.569280
T110A_D111A,-12.239280,-0.985840
T110A_D111A,-12.551550,-0.430770
T110A_D111A,-12.824760,-1.606330
T110A_D111A,-13.242710,-1.910990
T110A_D111A,-13.327150,-2.552600
T110A_D111A,-14.100320,-2.267790
T110A_D111A,-13.697640,-1.767250
T110A_D111A,-13.479240,-2.222280
T110A_D111A,-13.225630,-1.834620
T110A_D111A,-13.434930,-1.544530
T110A_D111A,-13.486720,-1.478840
T110A_D111A,-12.870770,-1.430200
T110A_D111A,-13.177260,-2.431920
T110A_D111A,-13.377600,-1.051270
T110A_D111A,-12.981840,-1.074790
T110A_D111A,-12.499380,-0.272270
T110A_D111A,-12.964000,-1.322140
T110A_D111A,-13.444140,-0.618640
T110A_D111A,-13.645340,-0.446560
T110A_D111A,-13.332110,-0.748010
T110A_D111A,-13.816990,-0.488530
T110A_D111A,-13.962950,0.370370
T110A_D111A,-13.482130,0.288090
T110A_D111A,-13.606810,-0.136700
T110A_D111A,-13.836510,-0.997710
T110A_D111A,-14.313960,-0.747520
T110A_D111A,-13.078760,-0.028800
T110A_D111A,-13.420080,-0.710420
T110A_D111A,-13.930840,-1.604720
T110A_D111A,-13.696680,-0.892210
T110A_D111A,-13.584420,-1.301920
T110A_D111A,-13.584390,-0.827280
T110A_D111A,-14.257980,-0.967270
T110A_D111A,-14.235620,-1.308570
T110A_D111A,-14.280420,-1.271960
T110A_D111A,-14.629980,-1.411260
T110A_D111A,-13.989310,-1.394910
T110A_D111A,-14.028640,-1.119450
T110A_D111A,-14.238160,-1.637200
T110A_D111A,-14.215390,-1.153990
T110A_D111A,-14.406650,-1.399430
T110A_D111A,-14.566740,-1.311400
T110A_D111A,-14.649280,-0.702730
T110A_D111A,-14.538420,-1.745950
T110A_D111A,-14.641960,-1.173900
T110A_D111A,-14.256480,-0.616330
T110A_D111A,-14.156060,-1.617210
T110A_D111A,-14.164100,-1.347130
T110A_D111A,-14.075630,-2.330740
T110A_D111A,-14.380200,-1.736500
T110A_D111A,-14.845990,-1.515920
T110A_D111A,-14.970360,-1.851630
T110A_D111A,-15.006840,-1.563980
T110A_D111A,-14.623770,-0.668450
T110A_D111A,-14.693720,-1.167530
T110A_D111A,-14.235680,-1.519720
T110A_D111A,-14.560630,-1.476080
T110A_D111A,-14.046780,-1.284440
T110A_D111A,-14.103660,-1.233960
T110A_D111A,-14.428820,-1.657270
T110A_D111A,-14.290080,-1.143100
T110A_D111A,-14.604530,-1.838770
T110A_D111A,-15.009580,-1.392800
T110A_D111A,-14.393200,-1.443920
T110A_D111A,-14.817020,-1.014540
T110A_D111A,-14.523960,-1.241430
T110A_D111A,-14.837690,-1.534840
T110A_D111A,-14.385840,-1.194490
T110A_D111A,-14.067770,-1.150590
T110A_D111A,-14.197100,-0.953060
T110A_D111A,-14.417890,-1.500830
T110A_D111A,-13.844290,-1.419530
T110A_D111A,-13.228760,-0.990720
T110A_D111A,-13.353590,-1.751890
T110A_D111A,-13.500180,-1.846420
T110A_D111A,-14.419340,-1.463760
T110A_D111A,-14.230430,-1.389510
T110A_D111A,-14.200830,-1.597770
T110A_D111A,-13.603470,-1.100100
T110A_D111A,-13.971770,-1.242160
T110A_D111A,-14.633010,-1.454080
T110A_D111A,-14.568810,-1.171510
T110A_D111A,-14.439420,-1.951480
T110A_D111A,-14.530050,-1.694640
T110A_D111A,-14.275140,-1.809170
T110A_D111A,-14.221140,-1.502510
T110A_D111A,-13.637890,-0.726390
T110A_D111A,-13.521330,-0.806200
T110A_D111A,-13.656750,-1.097630
T110A_D111A,-13.973230,-1.078440
T110A_D111A,-14.065930,-1.325170
T110A_D111A,-14.361350,-1.523270
T110A_D111A,-13.962840,-1.411430
T110A_D111A,-14.370590,-1.598500
T110A_D111A,-14.335460,-0.975040
T110A_D111A,-14.466420,-1.058460
T110A_D111A,-13.813160,-0.499470
T110A_D111A,-13.733700,-1.076740
T110A_D111A,-14.316900,-1.082560
T110A_D111A,-13.659480,-1.336960
T110A_D111A,-14.513270,-1.435980
T110A_D111A,-14.657140,-1.662170
T110A_D111A,-14.739700,-1.798430
T110A_D111A,-14.733760,-1.780870
T110A_D111A,-14.579480,-1.661090
T110A_D111A,-14.776030,-1.360530
T110A_D111A,-14.546850,-0.806700
T110A_D111A,-14.872330,-1.303500
T110A_D111A,-14.294440,-1.706000
T110A_D111A,-14.712190,-1.412950
T110A_D111A,-14.225470,-1.325300
T110A_D111A,-14.248140,-1.891040
T110A_D111A,-13.795460,-1.680930
T110A_D111A,-13.948720,-1.399780
T110A_D111A,-13.496310,-1.676940
T110A_D111A,-13.985870,-1.446810
T110A_D111A,-14.011320,-1.183440
T110A_D111A,-13.888370,-1.320430
T110A_D111A,-14.131640,-0.701210
T110A_D111A,-14.209290,-0.605840
T110A_D111A,-14.122770,-0.908580
T110A_D111A,-14.073700,-1.172180
T110A_D111A,-13.718360,0.266850
T110A_D111A,-13.992050,0.033410
T110A_D111A,-12.937820,-0.452320
T110A_D111A,-13.859990,-1.543070
T110A_D111A,-13.051310,0.111410
T110A_D111A,-13.366980,-0.420820
T110A_D111A,-13.836820,0.243900
T110A_D111A,-14.111260,-0.528110
T110A_D111A,-13.606450,-0.590610
T110A_D111A,-13.973270,-0.366380
T110A_D111A,-14.289280,-1.543560
T110A_D111A,-14.520580,-0.972310
T110A_D111A,-14.545840,-1.268010
T110A_D111A,-14.291560,-1.706880
T110A_D111A,-14.924070,-1.562990
T110A_D111A,-14.508330,-1.116750
T110A_D111A,-13.707290,-1.540840
T110A_D111A,-14.243340,-1.260890
T110A_D111A,-14.360200,-1.491860
T110A_D111A,-14.341120,-1.600130
T110A_D111A,-13.630050,-1.866230
T110A_D111A,-13.778350,-1.423900
T110A_D111A,-14.333880,-0.555840
T110A_D111A,-14.463950,-0.954420
T110A_D111A,-14.321190,-1.840050
T110A_D111A,-13.729800,-0.765760
T110A_D111A,-14.078470,-1.795860
T110A_D111A,-14.431140,-1.456450
T110A_D111A,-13.772170,-1.498810
T110A_D111A,-14.085690,-1.506550
T110A_D111A,-14.103820,-0.635350
T110A_D111A,-13.886770,-0.876490
T110A_D111A,-14.226080,-1.020750
T110A_D111A,-14.433350,-0.863150
T110A_D111A,-14.578350,-0.983580
T110A_D111A,-14.188900,-0.741520
T110A_D111A,-13.613740,-0.266900
T110A_D111A,-14.251440,-0.458250
T110A_D111A,-14.634960,-0.953510
T110A_D111A,-14.132130,-1.275570
T110A_D111A,-13.567790,-1.298590
T110A_D111A,-13.391680,-1.686280
T110A_D111A,-13.800470,-1.819410
T110A_D111A,-13.548970,-1.121740
T110A_D111A,-13.201950,-0.396120
T110A_D111A,-13.421840,-0.555470
T110A_D111A,-13.189640,-0.126930
T110A_D111A,-13.354160,-0.677140
T110A_D111A,-13.929600,-0.156930
T110A_D111A,-13.865870,-1.850810
T110A_D111A,-14.529120,-1.853990
T110A_D111A,-14.420570,-2.188690
T110A_D111A,-14.506000,-2.307700
T110A_D111A,-14.947040,-2.219140
T110A_D111A,-14.823080,-2.494100
T110A_D111A,-14.479830,-2.033820
T110A_D111A,-14.154620,-2.448270
T110A_D111A,-14.391150,-1.923450
T110A_D111A,-14.264100,-2.062370
T110A_D111A,-14.296790,-1.688220
T110A_D111A,-14.219120,-1.597680
T110A_D111A,-14.274350,-1.791310
T110A_D111A,-14.244870,-0.634280
T110A_D111A,-14.032930,-0.570260
T110A_D111A,-14.576450,-0.835010
T110A_D111A,-14.847920,-0.974180
T110A_D111A,-14.703680,-1.143410
T110A_D111A,-15.097620,-0.564310
T110A_D111A,-14.131260,0.439910
T110A_D111A,-14.479960,-1.305530
T110A_D111A,-14.987230,-1.392230
T110A_D111A,-14.780910,-1.332780
T110A_D111A,-15.065900,-1.489140
T110A_D111A,-15.095950,-1.268010
T110A_D111A,-15.042680,-0.871970
T110A_D111A,-14.499540,0.109150
T110A_D111A,-15.069470,-1.771050
T110A_D111A,-14.936930,-1.671040
T110A_D111A,-14.802470,-0.783510
T110A_D111A,-15.024620,-1.008930
T110A_D111A,-15.206780,-0.713850
T110A_D111A,-15.059960,-0.610900
T110A_D111A,-15.018680,-1.511490
T110A_D111A,-14.716790,-1.202020
T110A_D111A,-14.953340,-1.696040
T110A_D111A,-15.370060,-1.915040
T110A_D111A,-15.028410,-1.885940
T110A_D111A,-14.796730,-1.063290
T110A_D111A,-14.649900,-1.382980
T110A_D111A,-15.107520,-1.641780
T110A_D111A,-14.897800,-1.663030
T110A_D111A,-14.791580,-1.445390
T110A_D111A,-14.691270,-1.579480
T110A_D111A,-14.836920,-1.270710
T110A_D111A,-14.408960,-0.991540
T110A_D111A,-14.381850,-1.142540
T110A_D111A,-13.832050,-0.544090
T110A_D111A,-14.604850,-1.337210
T110A_D111A,-14.533190,-2.000430
T110A_D111A,-14.174520,-1.478340
T110A_D111A,-14.790220,-1.137260
T110A_D111A,-13.836540,-1.823400
T110A_D111A,-13.784140,-1.949610
T110A_D111A,-14.479670,-1.338720
T110A_D111A,-13.875100,-1.715670
T110A_D111A,-13.762110,-0.233690
T110A_D111A,-13.383670,-0.792430
T110A_D111A,-13.438070,-1.414540
T110A_D111A,-13.573530,-0.321580
T110A_D111A,-12.800940,-1.088260
T110A_D111A,-12.860900,-1.159480
T110A_D111A,-13.321830,-0.653970
T110A_D111A,-13.633140,-0.062870
T110A_D111A,-13.881330,-0.327850
T110A_D111A,-14.133900,-0.314330
T110A_D111A,-13.747640,-0.939190
T110A_D111A,-13.846220,-0.732620
T110A_D111A,-13.769870,0.065330
T110A_D111A,-14.177710,-0.406920
T110A_D111A,-13.914320,0.121230
T110A_D111A,-13.488820,-0.461900
T110A_D111A,-13.147480,-0.884140
T110A_D111A,-13.960200,-0.668490
T110A_D111A,-13.881620,-1.374190
T110A_D111A,-13.834570,-0.692260
T110A_D111A,-13.594310,-1.237230
T110A_D111A,-13.399170,-1.394840
T110A_D111A,-13.327910,-1.410460
T110A_D111A,-13.288170,-1.421060
T110A_D111A,-13.269180,-1.232330
T110A_D111A,-14.023660,-0.915250
T110A_D111A,-13.957270,-0.806590
T110A_D111A,-13.882170,-1.364930
T110A_D111A,-14.688750,-1.225720
T110A_D111A,-13.793430,-1.350000
T110A_D111A,-13.420510,-0.653660
T110A_D111A,-12.916200,0.512430
T110A_D111A,-12.846890,-0.326940
T110A_D111A,-13.272540,0.239980
T110A_D111A,-13.269800,-0.614480
T110A_D111A,-13.435970,-1.296770
T110A_D111A,-13.272160,-0.412420
T110A_D111A,-14.230630,-0.582250
T110A_D111A,-14.206580,-0.282800
T110A_D111A,-12.795730,-1.029000
T110A_D111A,-12.987490,-0.606190
T110A_D111A,-13.639080,-0.885380
T110A_D111A,-13.037340,-0.465830
T110A_D111A,-13.279720,-1.570150
T110A_D111A,-13.003350,-0.509390
T110A_D111A,-12.775570,-0.386240
T110A_D111A,-12.210010,-0.033790
T110A_D111A,-13.180460,-0.096290
T110A_D111A,-12.640750,-0.591810
T110A_D111A,-13.155400,-0.133770
T110A_D111A,-13.860370,-0.040280
T110A_D111A,-13.633770,-0.517310
T110A_D111A,-13.817750,-0.380520
T110A_D111A,-13.264530,-0.338930
T110A_D111A,-13.981060,-0.223210
T110A_D111A,-14.420500,-0.124480
T110A_D111A,-14.331390,-0.552180
T110A_D111A,-13.677690,0.100650
T110A_D111A,-14.246800,0.115660
T110A_D111A,-12.957850,-0.570300
T110A_D111A,-13.364690,-0.771870
T110A_D111A,-14.041160,-0.586650
T110A_D111A,-14.132080,-0.690720
T110A_D111A,-13.984380,-1.021610
T110A_D111A,-14.136610,-0.926650
T110A_D111A,-14.002010,-1.041360
T110A_D111A,-14.397330,-1.187970
T110A_D111A,-13.657070,-1.742120
T110A_D111A,-13.807750,-1.874250
T110A_D111A,-13.814220,-1.825590
T110A_D111A,-14.132210,-1.992140
T110A_D111A,-13.695810,-2.220660
T110A_D111A,-13.447010,-1.749020
T110A_D111A,-13.940870,-1.509120
T110A_D111A,-13.630670,-1.498210
T110A_D111A,-13.608550,-1.421730
T110A_D111A,-13.873330,-1.821310
T110A_D111A,-14.079290,-2.084480
T110A_D111A,-13.961430,-1.571150
T110A_D111A,-14.055280,-1.755880
T110A_D111A,-13.798940,-1.612820
T110A_D111A,-14.365830,-2.085740
T110A_D111A,-13.858730,-1.930990
T110A_D111A,-14.021040,-1.828030
T110A_D111A,-13.919960,-1.445700
T110A_D111A,-13.308720,-0.413390
T110A_D111A,-13.823420,-1.534410
T110A_D111A,-13.673450,-0.843770
T110A_D111A,-13.363150,-0.479110
T110A_D111A,-14.325940,-0.585710
T110A_D111A,-14.395660,-1.052690
T110A_D111A,-14.102810,-0.794360
T110A_D111A,-14.438340,-0.900470
T110A_D111A,-14.258070,-1.159660
T110A_D111A,-13.943020,-1.079300
T110A_D111A,-14.334970,-0.633230
T110A_D111A,-13.382330,-0.839390
T110A_D111A,-14.099760,-0.724010
T110A_D111A,-13.885370,-1.373290
T110A_D111A,-14.373360,-1.366320
T110A_D111A,-13.533630,-1.152300
T110A_D111A,-13.525150,-1.522030
T110A_D111A,-13.269030,-1.012740
T110A_D111A,-13.439730,-1.394560
T110A_D111A,-13.002650,-1.787880
T110A_D111A,-13.004500,-0.960310
T110A_D111A,-12.461190,-0.496340
T110A_D111A,-12.174880,-0.851330
T110A_D111A,-12.148840,-1.962130
T110A_D111A,-13.001310,-2.031770
T110A_D111A,-13.370360,-1.934360
T110A_D111A,-13.687540,-1.852920
T110A_D111A,-13.519020,-1.731190
T110A_D111A,-13.384020,-1.040140
T110A_D111A,-13.305950,-1.285270
T110A_D111A,-13.061980,-1.068090
T110A_D111A,-13.436040,-2.041400
T110A_D111A,-12.996910,-1.418800
T110A_D111A,-14.022420,-1.479180
T110A_D111A,-14.173960,-1.437340
T110A_D111A,-13.454130,-2.030570
T110A_D111A,-13.555590,-1.186300
T110A_D111A,-13.657280,-1.817820
T110A_D111A,-13.821960,-2.621960
T110A_D111A,-13.543460,-2.558190
T110A_D111A,-13.403370,-1.956820
T110A_D111A,-13.963540,-2.131980
T110A_D111A,-14.525630,-1.158150
T110A_D111A,-14.397910,-1.321010
T110A_D111A,-14.653500,-1.559270
T110A_D111A,-14.686630,-1.302470
T110A_D111A,-14.342280,-1.538270
T110A_D111A,-14.104670,-1.876460
T110A_D111A,-14.208440,-1.496400
T110A_D111A,-14.345770,-1.493160
T110A_D111A,-13.918940,-1.306150
T110A_D111A,-14.673990,-1.734510
T110A_D111A,-14.308200,-1.570150
T110A_D111A,-14.123420,-1.113000
T110A_D111A,-14.713490,-1.788550
T110A_D111A,-14.412520,-1.376070
T110A_D111A,-14.239670,-1.721250
T110A_D111A,-14.156690,-1.582740
T110A_D111A,-13.817650,-1.482570
T110A_D111A,-14.098680,-1.283820
T110A_D111A,-14.213090,-1.282790
T110A_D111A,-14.556730,-1.085530
T110A_D111A,-14.097040,-0.533490
T110A_D111A,-14.022690,-1.807540
T110A_D111A,-13.465200,-0.612350
T110A_D111A,-13.548740,-1.659820
T110A_D111A,-13.645810,-0.747530
T110A_D111A,-13.521700,-1.194570
T110A_D111A,-13.696640,-0.747150
T110A_D111A,-13.628320,-0.866240
T110A_D111A,-13.545300,-1.152490
T110A_D111A,-14.357040,-1.498360
T110A_D111A,-13.733750,-1.007600
T110A_D111A,-14.258750,-1.483110
T110A_D111A,-13.885270,-1.265010
T110A_D111A,-13.817740,-0.612970
T110A_D111A,-14.049490,-0.232160
T110A_D111A,-13.751180,-0.895150
T110A_D111A,-13.766710,-0.470650
T110A_D111A,-14.007820,-1.770680
T110A_D111A,-13.979920,-1.530990
T110A_D111A,-13.816430,-1.096430
T110A_D111A,-13.561090,-0.687410
T110A_D111A,-13.570760,-1.274270
T110A_D111A,-13.824640,-1.506320
T110A_D111A,-14.406240,-0.603510
T110A_D111A,-14.387240,-0.553980
T110A_D111A,-14.147150,-1.000810
T110A_D111A,-14.451840,-1.069740
T110A_D111A,-14.476780,-1.085150
T110A_D111A,-13.882980,-1.019240
T110A_D111A,-13.701350,-0.762040
T110A_D111A,-14.372430,-1.157620
T110A_D111A,-14.339930,-1.301030
T110A_D111A,-14.365960,-1.008510
T110A_D111A,-14.589200,-1.539750
T110A_D111A,-14.410200,-1.371940
T110A_D111A,-14.643280,-1.134380
T110A_D111A,-14.417590,-1.312060
T110A_D111A,-14.199890,-1.327660
T110A_D111A,-13.921550,-2.095670
T110A_D111A,-14.151870,-1.292560
T110A_D111A,-14.083880,-1.223060
T110A_D111A,-14.136470,-0.974560
T110A_D111A,-14.401370,-1.158940
T110A_D111A,-14.237680,-0.562600
T110A_D111A,-14.718830,-1.254370
T110A_D111A,-14.237510,-1.331840
T110A_D111A,-14.634460,-1.804500
T110A_D111A,-14.434740,-1.654190
T110A_D111A,-14.018140,-1.822550
T110A_D111A,-14.106890,-1.404240
T110A_D111A,-14.430580,-1.387540
T110A_D111A,-14.969080,-0.894090
T110A_D111A,-14.760910,-1.514000
T110A_D111A,-14.265260,-0.725890
T110A_D111A,-14.537250,-0.013820
T110A_D111A,-14.612000,-0.374590
T110A_D111A,-14.612590,-0.684220
T110A_D111A,-14.533220,-0.496780
T110A_D111A,-14.544880,-1.101890
T110A_D111A,-14.310880,-0.894140
T110A_D111A,-14.940630,-1.451860
T110A_D111A,-14.269590,-1.741930
T110A_D111A,-14.229610,-1.634910
T110A_D111A,-14.500570,-1.588210
T110A_D111A,-14.823190,-1.752540
T110A_D111A,-14.884230,-1.469750
T110A_D111A,-14.570520,-1.006610
T110A_D111A,-15.472900,-1.888660
T110A_D111A,-15.058690,-1.508030
T110A_D111A,-14.948780,-2.048550
T110A_D111A,-14.868670,-1.666860
T110A_D111A,-14.894140,-1.826570
T110A_D111A,-14.648840,-1.257420
T110A_D111A,-13.785230,-0.988900
T110A_D111A,-14.282400,-1.329270
T110A_D111A,-13.680170,-0.450640
T110A_D111A,-14.020890,-1.021310
T110A_D111A,-14.165760,-1.231940
T110A_D111A,-14.551250,-1.474070
T110A_D111A,-14.355380,-2.113730
T110A_D111A,-14.403390,-1.071530
T110A_D111A,-14.088070,-1.008480
T110A_D111A,-13.881790,-1.354160
T110A_D111A,-14.172560,-1.001060
T110A_D111A,-14.109720,-1.133840
T110A_D111A,-13.772480,-1.761420
T110A_D111A,-14.428580,-1.080130
T110A_D111A,-13.993250,-0.985510
T110A_D111A,-13.644740,0.350360
T110A_D111A,-13.307960,-0.899880
T110A_D111A,-13.853640,-1.338710
T110A_D111A,-14.133080,-0.931850
T110A_D111A,-13.997300,-1.415870
T110A_D111A,-14.454920,-1.047830
T110A_D111A,-13.533370,-1.522330
T110A_D111A,-13.811200,-0.927960
T110A_D111A,-14.226900,-1.655910
T110A_D111A,-13.793230,-1.729030
T110A_D111A,-13.929880,-1.175420
T110A_D111A,-14.404830,-1.579440
T110A_D111A,-14.121620,-1.818630
T110A_D111A,-13.890800,-1.616830
T110A_D111A,-13.881310,-1.497770
T110A_D111A,-13.491380,-2.282570
T110A_D111A,-13.361010,-0.870400
T110A_D111A,-13.582460,-1.358370
T110A_D111A,-14.038910,-1.489130
T110A_D111A,-14.213220,-0.925180
T110A_D111A,-13.811470,-0.756020
T110A_D111A,-13.581130,-0.937490
T110A_D111A,-14.382920,-1.741050
T110A_D111A,-14.087680,-1.243200
T110A_D111A,-14.242800,-1.202670
T110A_D111A,-13.895640,-1.028390
T110A_D111A,-13.504720,-0.825820
T110A_D111A,-14.028740,-1.114630
T110A_D111A,-14.108230,-0.166670
T110A_D111A,-14.019800,-1.318800
T110A_D111A,-14.033380,-1.182160
T110A_D111A,-14.083380,-1.368290
T110A_D111A,-13.804340,-1.459170
T110A_D111A,-14.552300,-1.521500
T110A_D111A,-14.067700,-1.266720
T110A_D111A,-14.654130,-0.938060
T110A_D111A,-14.516230,-1.370590
T110A_D111A,-14.339750,-1.177380
T110A_D111A,-14.541340,-1.401760
T110A_D111A,-14.566670,-1.448340
T110A_D111A,-14.616710,-1.846300
